0	-1.000	-1.000	610.960	-1.000	-1.000	-1.000	5065.418	5883.898
1	-1.000	-1.000	627.800	-1.000	-1.000	-1.000	4582.548	5416.499
2	-1.000	-1.000	593.960	-1.000	-1.000	-1.000	3925.466	4590.625
3	-1.000	-1.000	639.150	-1.000	-1.000	-1.000	4031.308	5133.975
4	-1.000	-1.000	601.910	-1.000	-1.000	-1.000	4493.096	5147.782
5	-1.000	-1.000	534.940	-1.000	-1.000	-1.000	3288.047	3692.633
6	-1.000	-1.000	580.770	-1.000	-1.000	-1.000	3552.951	4152.879
7	-1.000	-1.000	669.240	-1.000	-1.000	-1.000	5338.938	6396.477
8	-1.000	-1.000	553.890	-1.000	-1.000	-1.000	3061.486	3503.932
9	-1.000	-1.000	688.300	-1.000	-1.000	-1.000	5306.739	6618.638
10	-1.000	-1.000	671.580	-1.000	-1.000	-1.000	5014.470	6182.082
11	-1.000	-1.000	716.140	-1.000	-1.000	-1.000	5443.107	7010.390
12	-1.000	-1.000	631.670	-1.000	-1.000	-1.000	4580.468	5475.794
13	-1.000	-1.000	697.540	-1.000	-1.000	-1.000	5655.030	6920.147
14	-1.000	-1.000	648.280	-1.000	-1.000	-1.000	4885.624	5765.886
15	-1.000	-1.000	625.590	-1.000	-1.000	-1.000	4317.141	5125.517
16	-1.000	-1.000	690.480	-1.000	-1.000	-1.000	5323.463	6381.586
17	-1.000	-1.000	657.720	-1.000	-1.000	-1.000	5298.619	6224.534
18	-1.000	-1.000	605.670	-1.000	-1.000	-1.000	4214.069	4840.723
19	-1.000	-1.000	678.520	-1.000	-1.000	-1.000	4740.395	5680.235
20	-1.000	-1.000	636.630	-1.000	-1.000	-1.000	4728.040	5539.925
21	-1.000	-1.000	629.770	-1.000	-1.000	-1.000	4585.884	5272.935
22	-1.000	-1.000	673.960	-1.000	-1.000	-1.000	4866.448	6068.838
23	-1.000	-1.000	703.510	-1.000	-1.000	-1.000	5321.484	6815.236
