0	-1.000	710.300	-1.000	-1.000	-1.000	-1.000	106268206992.377	175.694
1	-1.000	897.880	-1.000	-1.000	-1.000	-1.000	106268207188.169	271.640
2	-1.000	725.660	-1.000	-1.000	-1.000	-1.000	106268207818.870	167.330
3	-1.000	519.160	-1.000	-1.000	-1.000	-1.000	106268207649.890	66.275
4	-1.000	763.540	-1.000	-1.000	-1.000	-1.000	106268207581.195	190.171
5	-1.000	643.360	-1.000	-1.000	-1.000	-1.000	106268206541.931	163.045
6	-1.000	689.800	-1.000	-1.000	-1.000	-1.000	106268207223.784	127.844
7	-1.000	733.840	-1.000	-1.000	-1.000	-1.000	106268207093.172	148.256
8	-1.000	593.380	-1.000	-1.000	-1.000	-1.000	106268206943.164	118.891
9	-1.000	701.840	-1.000	-1.000	-1.000	-1.000	106268206821.669	156.180
10	-1.000	603.400	-1.000	-1.000	-1.000	-1.000	106268206663.171	119.285
11	-1.000	589.600	-1.000	-1.000	-1.000	-1.000	106268206542.124	101.604
12	-1.000	530.900	-1.000	-1.000	-1.000	-1.000	106268206438.720	124.257
13	-1.000	718.980	-1.000	-1.000	-1.000	-1.000	106268206312.487	172.596
14	-1.000	543.880	-1.000	-1.000	-1.000	-1.000	106268206138.047	125.569
15	-1.000	756.600	-1.000	-1.000	-1.000	-1.000	106268206009.814	271.812
16	-1.000	862.240	-1.000	-1.000	-1.000	-1.000	106268205735.527	202.681
17	-1.000	631.540	-1.000	-1.000	-1.000	-1.000	106268205531.177	71.567
18	-1.000	723.380	-1.000	-1.000	-1.000	-1.000	106268205457.894	157.548
19	-1.000	615.100	-1.000	-1.000	-1.000	-1.000	106268205298.519	133.078
20	-1.000	767.820	-1.000	-1.000	-1.000	-1.000	106268205163.427	238.144
21	-1.000	716.440	-1.000	-1.000	-1.000	-1.000	106268204923.077	167.095
22	-1.000	752.280	-1.000	-1.000	-1.000	-1.000	106268204619.381	143.516
23	-1.000	715.200	-1.000	-1.000	-1.000	-1.000	106268204108.055	173.818
24	-1.000	588.020	-1.000	-1.000	-1.000	-1.000	106268203709.208	114.340
25	-1.000	583.160	-1.000	-1.000	-1.000	-1.000	106268203592.621	104.095
26	-1.000	648.100	-1.000	-1.000	-1.000	-1.000	106268204170.055	112.622
27	-1.000	673.600	-1.000	-1.000	-1.000	-1.000	106268203394.527	97.930
28	-1.000	661.060	-1.000	-1.000	-1.000	-1.000	106268203513.973	130.647
29	-1.000	561.560	-1.000	-1.000	-1.000	-1.000	106268203705.423	64.247
30	-1.000	749.700	-1.000	-1.000	-1.000	-1.000	106268203638.996	124.839
31	-1.000	523.120	-1.000	-1.000	-1.000	-1.000	106268203048.247	45.873
32	-1.000	506.560	-1.000	-1.000	-1.000	-1.000	106268203465.675	79.367
33	-1.000	743.560	-1.000	-1.000	-1.000	-1.000	106268203384.515	182.981
34	-1.000	701.920	-1.000	-1.000	-1.000	-1.000	106268203019.489	137.688
35	-1.000	755.160	-1.000	-1.000	-1.000	-1.000	106268203429.763	162.257
36	-1.000	870.780	-1.000	-1.000	-1.000	-1.000	106268203265.457	193.382
37	-1.000	628.940	-1.000	-1.000	-1.000	-1.000	106268203070.388	77.313
38	-1.000	937.240	-1.000	-1.000	-1.000	-1.000	106268202990.920	356.298
39	-1.000	608.900	-1.000	-1.000	-1.000	-1.000	106268202632.048	75.393
40	-1.000	751.860	-1.000	-1.000	-1.000	-1.000	106268202554.329	157.400
41	-1.000	638.460	-1.000	-1.000	-1.000	-1.000	106268202394.801	107.179
42	-1.000	712.000	-1.000	-1.000	-1.000	-1.000	106268201553.094	172.893
43	-1.000	681.380	-1.000	-1.000	-1.000	-1.000	106268202110.968	157.825
44	-1.000	539.020	-1.000	-1.000	-1.000	-1.000	106268201951.368	79.178
45	-1.000	682.300	-1.000	-1.000	-1.000	-1.000	106268201870.477	142.198
46	-1.000	568.720	-1.000	-1.000	-1.000	-1.000	106268201725.974	94.674
47	-1.000	772.360	-1.000	-1.000	-1.000	-1.000	106268202293.252	294.170
48	-1.000	710.960	-1.000	-1.000	-1.000	-1.000	106268202042.514	155.484
49	-1.000	701.260	-1.000	-1.000	-1.000	-1.000	106268202125.985	123.138
50	-1.000	642.720	-1.000	-1.000	-1.000	-1.000	106268201785.242	145.185
51	-1.000	600.440	-1.000	-1.000	-1.000	-1.000	106268200343.917	120.883
52	-1.000	884.700	-1.000	-1.000	-1.000	-1.000	106268200820.121	197.065
53	-1.000	693.460	-1.000	-1.000	-1.000	-1.000	106268201573.813	166.791
54	-1.000	635.340	-1.000	-1.000	-1.000	-1.000	106268201404.982	113.660
55	-1.000	707.900	-1.000	-1.000	-1.000	-1.000	106268200354.287	156.103
56	-1.000	734.500	-1.000	-1.000	-1.000	-1.000	106268201131.120	263.247
57	-1.000	731.640	-1.000	-1.000	-1.000	-1.000	106268200622.962	160.325
58	-1.000	803.520	-1.000	-1.000	-1.000	-1.000	106268200459.711	265.541
59	-1.000	723.740	-1.000	-1.000	-1.000	-1.000	106268200192.292	125.819
60	-1.000	793.700	-1.000	-1.000	-1.000	-1.000	106268200063.879	184.524
61	-1.000	578.880	-1.000	-1.000	-1.000	-1.000	106268199877.634	73.907
62	-1.000	633.800	-1.000	-1.000	-1.000	-1.000	106268199801.849	106.101
63	-1.000	675.600	-1.000	-1.000	-1.000	-1.000	106268199694.170	97.020
64	-1.000	664.880	-1.000	-1.000	-1.000	-1.000	106268199594.794	120.071
65	-1.000	606.240	-1.000	-1.000	-1.000	-1.000	106268199473.011	94.401
66	-1.000	556.640	-1.000	-1.000	-1.000	-1.000	106268199377.019	101.198
67	-1.000	1039.680	-1.000	-1.000	-1.000	-1.000	106268199273.596	256.058
68	-1.000	680.040	-1.000	-1.000	-1.000	-1.000	106268199015.084	121.231
69	-1.000	578.060	-1.000	-1.000	-1.000	-1.000	106268198524.312	70.674
70	-1.000	678.980	-1.000	-1.000	-1.000	-1.000	106268198819.942	151.716
71	-1.000	527.540	-1.000	-1.000	-1.000	-1.000	106268199960.690	70.454
72	-1.000	555.460	-1.000	-1.000	-1.000	-1.000	106268198172.975	85.404
73	-1.000	759.100	-1.000	-1.000	-1.000	-1.000	106268197954.120	174.239
74	-1.000	671.060	-1.000	-1.000	-1.000	-1.000	106268197777.768	181.693
75	-1.000	670.160	-1.000	-1.000	-1.000	-1.000	106268197594.329	106.353
76	-1.000	593.020	-1.000	-1.000	-1.000	-1.000	106268197486.280	125.148
77	-1.000	545.800	-1.000	-1.000	-1.000	-1.000	106268197344.540	92.475
78	-1.000	640.380	-1.000	-1.000	-1.000	-1.000	106268199144.208	112.304
79	-1.000	853.920	-1.000	-1.000	-1.000	-1.000	106268197330.628	197.833
80	-1.000	621.460	-1.000	-1.000	-1.000	-1.000	106268198709.293	190.748
81	-1.000	516.300	-1.000	-1.000	-1.000	-1.000	106268198409.791	56.905
82	-1.000	563.000	-1.000	-1.000	-1.000	-1.000	106268198351.752	57.249
83	-1.000	638.560	-1.000	-1.000	-1.000	-1.000	106268196686.444	139.763
84	-1.000	836.920	-1.000	-1.000	-1.000	-1.000	106268198173.729	202.855
85	-1.000	623.460	-1.000	-1.000	-1.000	-1.000	106268197934.522	126.796
